category	pos_base	pos_sub	city	city_scale	city_civilization	city_strength	city_prosperity	cost	revenue	scale	demand_num	demand_freshness	demand_complexity	demand_fading	supply_num	supply_freshness	supply_concentration	interaction	social_network
17156474963265304368	katizt	descho	stukois	4.1252369504580795	3.0701864247028428	2.3455254877847516	0.3923352282183298	6.003262318270991	10.475090400422262	6.0	2.176515842232216	0.46211715726000974	0.4328631404956287	0.21182229803595032	1.928120807133605	0.0	0.5510086483334348	0.23749067092061718	1.602509162009867
17622048610098146428	katizt	select	stukois	4.156654835152786	3.0731833394977697	2.354121960747696	0.3923352282183298	6.741454470288741	12.384563406028684	7.0	2.241707049936999	0.18309693987867137	0.44040026457353854	0.29269537547649654	1.9071531370543242	0.0	0.6259611404583152	0.0	1.7386036887675558
13190827646527022333	katizt	touwois	stukois	4.1383778890249445	3.0948233032932624	2.3370567312099744	0.3923352282183298	5.7487668295912355	11.701492096458326	6.0	2.0548850565708854	0.3363755443363322	0.4041267397578591	0.4419708404241351	1.884815710398019	0.0	0.7447816824620096	0.4524261355271763	1.606003095611938
1435295135154458486	katizt	hellois	stukois	4.175796751954929	3.101322821751409	2.3283483049675007	0.3923352282183298	5.493077014538756	11.450692631773949	7.0	2.2295234124363477	0.2807181989818666	0.31575332099978315	0.31709444428300665	2.0948660087998423	0.16514041292462933	0.51518546403608	0.3123234471005033	1.3953376229923828
15147915412840761478	katizt	cockat	stukois	4.151045827327053	3.088556603499897	2.340908863848836	0.3923352282183298	6.338749456842784	12.96517759975228	9.0	2.4113435352279478	0.2471136986979242	0.413024513550886	0.07508821955457382	2.2047815249987583	0.10308082985808602	0.5615722101187036	0.48647274889787145	1.3266189190432258
9802213762675095425	katizt	grasois	stukois	4.18922210778094	3.1113812696335543	2.3455920693254804	0.3923352282183298	7.125293846670815	11.671916756567201	6.0	2.165536185492244	0.29833624997754543	0.3886903736494374	0.060319232663825446	2.111536956573543	0.1565955465920634	0.5470413108915522	0.30657082716918777	1.3733095561002544
7659606802593061056	katizt	ourpla	stukois	4.122947748866765	3.1077566147729736	2.355640589102291	0.3923352282183298	4.9871260623607645	8.92753336439326		2.0189405069933675	0.35835739835078595		0.3661759533136571	1.835182101551824				
8815405653093431526	katizt	solwois	stukois	4.169915733814506	3.063922799260594	2.346793292149846	0.3923352282183298	4.388306945637302	9.81559967572681	5.0	1.930697038994821	0.35835739835078595	0.46211715726000974	0.1945930601388519	2.008078629375744	0.09966799462495582	0.1814225077540472	0.0	1.2675397994067092
13709618609492003583	locaois	extras	stukois	4.170981107469859	3.0959711925341606	2.347284856390959	0.3923352282183298	4.347301792837671	9.503763469372748	2.0	1.9200997849004746	0.16514041292462933	0.5164076551851798	0.34392759077895413	1.9294700290149398	0.0	0.37667293885209086	0.0	1.4218795012853658
14846754399234645188	locaois	schluf	stukois	4.192480541724344	3.077794081591109	2.347862163163465	0.3923352282183298	4.844835652707606	10.601835989518754	2.0	2.031727876727257	0.23104594868641892	0.27084711851672144	0.09177754064548285	1.977459409167575	0.14189319376693255	0.3254886446813184	0.4409017317205871	1.3557565062476475
17495857933481510802	locaois	paleop	stukois	4.129123405512482	3.073316287704315	2.324514363352908	0.3923352282183298	4.909480560866604	8.758462628455328		1.983178545907694	0.32151273753163434		0.2030027059912632	1.8625160325848196	0.0			
3164218082240618629	locaois	radioIn	stukois	4.150906622262494	3.084108457416775	2.3314867491547413	0.3923352282183298	4.901158375444483	10.072975747660552	7.0	1.9661472429783935	0.2913126124515909	0.34841301253861207	0.5233362806614446	1.8612854795384393	0.0	0.7448221358275067	0.7507878028647396	1.4196532106425874
13224648862658610341	locaois	anaizt	stukois	4.149402148290152	3.1096923810017576	2.3372766400960403	0.3923352282183298	5.90724769814082	11.15931161454524	9.0	2.2479638555885906	0.3738207293206251	0.28970628970679785	0.1101514822811163	2.0602237515055615	0.21106497444117137	0.5241085842269003	0.4552902543358021	1.2737197136576919
17610656893246280236	locaois	glabel	stukois	4.1870903711593215	3.107302597508489	2.3249128649471285	0.3923352282183298	4.063802441393322	8.340789149532757		2.05553150756327	0.2913126124515909		0.6233281004649212	1.861277336264656	0.0			
18308564283019979524	locaois	ziggur	stukois	4.1887939905050855	3.0780756848576916	2.3482629915699755	0.3923352282183298	6.441518519644445	10.897990115600425	5.0	2.0484594570779153	0.2913126124515909	0.3799489622552249	0.3622463921881113	2.02588337837496	0.46211715726000974	0.5923339223750085	0.0	1.3322065657661795
13721955466765216727	locaois	hippoc	stukois	4.137544859084456	3.096754274396223	2.31836699491503	0.3923352282183298	5.679114207175778	9.349517125275845		1.9427965015744473	0.24491866240370913		0.3552859355624301	1.8858704704597762	0.0			
8538194798189345591	locaois	pelagic	stukois	4.17512346732833	3.0972365713774	2.3345720632935087	0.3923352282183298	5.103232495322606	9.567174589191788	7.0	1.9857447814694198	0.24491866240370913	0.366708940375566	0.19548696235485868	1.9276944809752636	0.0	0.38929252515732443	0.0	1.5861536538367667
15600243705497756051	locaois	verteg	stukois	4.124323441816116	3.069901789123281	2.3180780820210347	0.3923352282183298	5.952484926802921	9.950947266158437	6.0	2.0004559490747713	0.27818549032570244	0.43550211391548	0.13421860168319727	1.9100696253308753	0.0	0.617713458448942	0.4202950111800891	1.3650858655097373
2632401901429393652	locaois	huzzois	stukois	4.1806688157314795	3.086861090864844	2.351105100488698	0.3923352282183298	6.021837237778659	9.860233308498097	4.0	2.1529793316468524	0.27084711851672144	0.21290872200792554	0.057176160395586366	1.983116957476283	0.0	0.3610974810539003	0.45714785240987643	1.3749893543366287
1221897018172491260	locaois	Pyrrhic	stukois	4.1498188410811885	3.0870659512734506	2.3566433161132316	0.3923352282183298	4.797608146568823	9.879997239032255	6.0	1.9748725008901395	0.17984081852510791	0.39411856793081457	0.5261252993712598	1.9072128999483464	0.0	0.6023803872389218	0.48261952743510594	1.3625930165254159
16851629531537082810	locaois	luxuri	stukois	4.151511461075982	3.0630897607262244	2.3265918587213092	0.3923352282183298	7.63022990902459	14.156330472040471	8.0	2.7287343296476227	0.408471158782355	0.3748376138156268	0.1881441673584103	2.6116837502969545	0.41532485213696635	0.24664699159993017	0.24038360287528754	1.304313148084304
9326420408167926265	locaois	fussbu	stukois	4.185664130202075	3.1052935676843925	2.3471878650651816	0.3923352282183298	5.403595552738021	9.62039620629493	2.0	2.0273884104981574	0.3389813455441767	0.3704019533306313	0.35109064206070734	1.8621324147523208	0.0	0.7108101716441465	0.0	1.8333128802305143
4286329307251963827	locaois	voetois	stukois	4.186851949132586	3.069116612981496	2.349188122705273	0.3923352282183298	4.7530205564870815	8.897763596300686		1.944681429500964	0.46211715726000974		0.35763869511978014	1.835182101551824				
14175475776114896850	locaois	tellur	stukois	4.1867265544881995	3.076448132438565	2.3269750889640517	0.3923352282183298	7.11511582760377	11.399136096421326	4.0	2.3130314380639727	0.4347617850586847	0.33757344705038517	0.17380120844338356	1.9486651822185432	0.5370495669980353	0.46451465657324187	0.0	1.6943655009900256
16461003749944003413	locaois	languor	stukois	4.151997107617291	3.107986967861659	2.3416050200728056	0.3923352282183298	6.951519363778534	11.412780771773782	6.0	2.1980564006724514	0.3988008818010438	0.275317764785486	0.3200664559711818	2.039227089680181	0.17984081852510791	0.30535670196278464	0.5825017330191208	1.6263302727507873
1045802392034606192	locaois	vallois	stukois	4.188611142602127	3.098247130350528	2.3362353964942106	0.3923352282183298	5.864610318349374	9.863151174646138	1.0	1.964743161253647	0.5370495669980353	0.34841301253861207	0.1606847306545477	1.8627570688991646	0.0	0.7188112923942852	0.0	1.8408064136477391
14040941972893706561	locaois	pantal	stukois	4.143347058180241	3.061234462973321	2.3497792885529063	0.3923352282183298	6.272484257268538	9.75558274674375	1.0	1.944370524630196	0.6351489523872873	0.2186350836871213	0.3660632487013446	1.862521667802699	0.0	0.7729217403958488	0.0	1.8489661862894045
5260157329422515713	locaois	pogoois	stukois	4.1308717565060595	3.1009626726626625	2.33803450483168	0.3923352282183298	5.279375266987413	8.886871039783319		1.986851918363229	0.46211715726000974		0.2591360782012332	1.8620061337617744	0.0			
12790135625449184052	locaois	comeup	stukois	4.150951971863223	3.0870490026487114	2.317829026992989	0.3923352282183298	5.5630783831773245	10.533423528225777	5.0	2.0398776418966094	0.4173216500588711	0.3526098519917371	0.07477451781252174	1.9261655282505743	0.24491866240370913	0.5282447020142228	0.0	1.709720361177486
14145920822877325407	locaois	liveois	stukois	4.1274197867179865	3.0672378356390917	2.3217272782762874	0.3923352282183298	4.554248536641049	9.179526179613552		2.0368431896963206	0.4173216500588711		0.20549980246062696	1.8620502858164572	0.0			
2811150760956875271	locaois	fricas	stukois	4.1646402452041515	3.0899480967572734	2.3262048050346373	0.3923352282183298	5.622175885337759	10.243651886697865		1.8951416444817932	0.6351489523872873		0.3429711936974443	1.8626391996922333	0.0			
8913433148891030202	locaois	landlu	stukois	4.125506211518475	3.086541473297606	2.340596140709118	0.3923352282183298	5.782622770931698	8.426608080649958		1.9219139591747165	0.46211715726000974		0.3465458662051879	1.8612484847705764	0.0			
3089196135587442438	locaois	aficio	stukois	4.155104455994119	3.0616178780067727	2.352941732379483	0.3923352282183298	6.38494733182188	11.134157848848659	8.0	2.1918447895392177	0.38401604343205337	0.3759622303493606	0.13353718691101948	1.9061459735909378	0.32151273753163434	0.4590911084040777	0.8082629815627322	1.833914773074102
3073203283353537264	locaois	blijven	stukois	4.131163094329921	3.091408148720151	2.3193515018849404	0.3923352282183298	5.14266484075989	9.605898782576052	5.0	1.8658817390173599	0.7615941559557649	0.32151273753163434	0.2540275748871768	1.930152425890514	0.24491866240370913	0.6274009682711534	0.3547394139197795	1.271104234467805
14721301389963398340	cacoph	turduc	stanois	4.009548212297462	2.7641793184575505	2.3813620913070457	0.33851029634193547	6.1788544879374285	12.78120101774397	8.0	2.262018822197625	0.15137010434603065	0.29595892883885855	0.4444522787401579	1.9781409378047803	0.27818549032570244	0.46664736815772206	0.4786495286288001	1.331604577735484
10232942265862394908	cacoph	paarois	stanois	4.035165594150798	2.7640248645403913	2.3794373946727525	0.33851029634193547	3.0485043425396032	7.441588919583325		1.9429387354710288	0.35835739835078595		0.13074944362923435	1.835182101551824				
